method,seed,episode,reward,avg_latency_s,energy_seu,deadline_miss_rate,completed_tasks,total_tasks,rejected_tasks,completion_ratio,decision_ms,offload_msgs_per_step,cloud_msgs_per_step
CommNet-inspired,6,3,29.18787621867252,0.47289784572619875,33426.01328813278,0.001389854065323141,2878,2877,0,1.0003475842891902,0.012512256764845612,0.004722222222222222,0.0
CommNet-inspired,6,4,29.128984971226984,0.4986062717770035,33438.35335907318,0.0,2870,2869,0,1.0003485535029628,0.012548299064898552,0.0033333333333333335,0.0
CommNet-inspired,6,5,29.710686521097912,0.4968698517298188,33461.11270373924,0.00032948929159802305,3035,3035,0,1.0,0.012527209278131418,0.003611111111111111,0.0
CommNet-inspired,6,6,30.496042513202518,0.4946949602122016,33451.50707937574,0.0,3016,3014,0,1.0006635700066357,0.012553310943379376,0.005277777777777778,0.0
CommNet-inspired,6,7,30.31386028127134,0.5267253044654939,33457.0923265937,0.0,2956,2955,0,1.0003384094754653,0.012561589432556907,0.004166666666666667,0.0
CommNet-inspired,6,8,30.381327449092296,0.5284799460734749,33462.5030354422,0.0016852039096730705,2967,2967,0,1.0,0.012546942229770744,0.003611111111111111,0.0
CommNet-inspired,6,9,30.322173374467347,0.4682618810235959,33445.30440798502,0.0006646726487205051,3009,3008,0,1.0003324468085106,0.01258729406981729,0.003611111111111111,0.0
CommNet-inspired,7,0,30.554325116716875,0.5001649620587265,33468.00167093843,0.0,3031,3030,0,1.0003300330033003,0.01267776615148048,0.005,0.0
CommNet-inspired,7,1,29.693174607733674,0.5332878115397747,33464.560581922844,0.0006828269033799932,2929,2930,0,0.9996587030716724,0.012688536898672786,0.004722222222222222,0.0
CommNet-inspired,7,2,31.310539553938828,0.4650641025641026,33451.99914751136,0.0009615384615384616,3120,3121,0,0.99967958987504,0.012688204107689671,0.005,0.0
CommNet-inspired,7,3,30.94136569679697,0.48879506333225076,33459.91591644129,0.0006495615459564793,3079,3079,0,1.0,0.01268145769265377,0.005,0.0
CommNet-inspired,7,4,29.13444508956132,0.49225473321858865,33445.24485293032,0.00034423407917383823,2905,2905,0,1.0,0.012693303150525834,0.0044444444444444444,0.0
CommNet-inspired,7,5,31.347683957152455,0.48982886664514047,33464.88298618124,0.0009686793671294801,3097,3099,0,0.9993546305259762,0.012708978788901329,0.002777777777777778,0.0
CommNet-inspired,7,6,28.34451193813582,0.4973913043478261,33429.19115806005,0.00034782608695652176,2875,2875,0,1.0,0.012659086491718579,0.002777777777777778,0.0
CommNet-inspired,7,7,30.617047714586118,0.5146333442946399,33476.14773585902,0.0003288391976323578,3041,3041,0,1.0,0.012650193425037691,0.004722222222222222,0.0
CommNet-inspired,7,8,29.49370895984812,0.5195813639432816,33462.22882037233,0.00033760972316002703,2962,2960,0,1.0006756756756756,0.012617586633293992,0.006388888888888889,0.0
CommNet-inspired,7,9,30.513393965781905,0.4944661458333333,33463.65957623779,0.001953125,3072,3072,0,1.0,0.012615851645629542,0.005277777777777778,0.0
CommNet-inspired,8,0,30.83703126693888,0.5402750491159135,33479.590244172425,0.0006548788474132286,3054,3052,0,1.0006553079947575,0.012465861986533532,0.0044444444444444444,0.0
CommNet-inspired,8,1,30.73863792065335,0.47197346600331674,33449.97286109146,0.0009950248756218905,3015,3016,0,0.9996684350132626,0.012446004457564818,0.005277777777777778,0.0
CommNet-inspired,8,2,29.369302736393905,0.5073005093378607,33452.14561070287,0.00033955857385398983,2945,2946,0,0.9996605566870332,0.012383515510009602,0.0022222222222222222,0.0
CommNet-inspired,8,3,30.075395338266755,0.503955174686882,33469.19982781907,0.0,3034,3032,0,1.0006596306068603,0.012433404799796538,0.006111111111111111,0.0
CommNet-inspired,8,4,30.436044102572914,0.5143233454066513,33476.982904840625,0.0006585446163977609,3037,3037,0,1.0,0.012466634780543648,0.0030555555555555557,0.0
CommNet-inspired,8,5,31.88526214386741,0.5103109656301146,33467.115364021585,0.0003273322422258593,3055,3053,0,1.0006550933508025,0.01239907277340535,0.0038888888888888888,0.0
CommNet-inspired,8,6,30.81668175987735,0.4859625668449198,33446.542943708846,0.001002673796791444,2992,2993,0,0.9996658870698296,0.012411779408769993,0.0038888888888888888,0.0
CommNet-inspired,8,7,29.175112129721406,0.5189829327760362,33437.007981276045,0.0013932427725531174,2871,2871,0,1.0,0.012430831678405713,0.0044444444444444444,0.0
CommNet-inspired,8,8,31.646493583376465,0.535538814281035,33484.97993523104,0.0013101867016049786,3053,3053,0,1.0,0.012456488418845564,0.005,0.0
CommNet-inspired,8,9,29.574246930069368,0.5177049180327868,33469.6641671032,0.0003278688524590164,3050,3050,0,1.0,0.012390355508412337,0.003611111111111111,0.0
CommNet-inspired,9,0,29.818498847544525,0.5067842605156038,33447.273831953295,0.00033921302578018993,2948,2949,0,0.9996609020006781,0.012566482674123513,0.002777777777777778,0.0
CommNet-inspired,9,1,30.081588031742342,0.4913058302079782,33441.74861177527,0.0,2933,2934,0,0.9996591683708248,0.012577977946623123,0.0044444444444444444,0.0
CommNet-inspired,9,2,30.151091294570893,0.508789722785666,33456.511871980634,0.0003380662609871535,2958,2960,0,0.9993243243243243,0.012470564821140014,0.0030555555555555557,0.0
CommNet-inspired,9,3,31.159067488961945,0.4784859268845034,33455.46234175673,0.0012940795858945326,3091,3090,0,1.0003236245954692,0.012670352815702144,0.005555555555555556,0.0
CommNet-inspired,9,4,30.238222369246035,0.5179335307666996,33468.50729786852,0.0006581112207963146,3039,3038,0,1.000329163923634,0.012550128987641072,0.0044444444444444444,0.0
CommNet-inspired,9,5,29.40688894346716,0.48909451421017847,33456.350953087036,0.0009914077990746861,3026,3025,0,1.0003305785123966,0.012633627657325836,0.004166666666666667,0.0
CommNet-inspired,9,6,30.292959506933887,0.48171334431630974,33448.972804821206,0.0006589785831960461,3035,3035,0,1.0,0.012603853901964612,0.005833333333333334,0.0
CommNet-inspired,9,7,30.219766251564824,0.4963210702341137,33454.313159845995,0.0,2990,2989,0,1.0003345600535296,0.012625614119719507,0.0025,0.0
CommNet-inspired,9,8,29.440382112684212,0.48272425249169437,33446.31114803809,0.0,3010,3009,0,1.0003323363243604,0.012524113935392558,0.0044444444444444444,0.0
CommNet-inspired,9,9,29.47747280601107,0.5146218487394958,33460.73832122536,0.0003361344537815126,2975,2975,0,1.0,0.012601921655004844,0.0038888888888888888,0.0
MADDPG-inspired,0,0,-2160.425071536307,0.44948921679909193,33372.39250386421,0.0007567158531971245,2643,2994,352,0.8827655310621243,0.015271652842380313,7.505833333333333,0.8316666666666667
MADDPG-inspired,0,1,-2038.4442077949725,0.44059590316573555,33374.47422258825,0.00037243947858472997,2685,3008,321,0.8926196808510638,0.015008725735242482,7.482777777777778,0.8322222222222222
MADDPG-inspired,0,2,-1961.9098126031868,0.46572280178837555,33385.07807057985,0.0,2684,2994,308,0.8964595858383434,0.015035682158971515,7.463888888888889,0.8308333333333333
MADDPG-inspired,0,3,-2226.4850900727797,0.4600146735143067,33392.78792815508,0.00036683785766691124,2726,3087,361,0.8830579850988014,0.015010403753775691,7.498888888888889,0.8377777777777777
MADDPG-inspired,0,4,-1968.6674262515955,0.4635477582846004,33372.10960034596,0.0,2565,2875,310,0.8921739130434783,0.014996592773564367,7.500277777777778,0.8344444444444444
MADDPG-inspired,0,5,-2165.8087201074336,0.44573788959819755,33375.71696561715,0.0003755163349605708,2663,3009,347,0.8850116317713526,0.01502709863254697,7.5072222222222225,0.8388888888888889
MADDPG-inspired,0,6,-1982.1022864596262,0.432753164556962,33353.02125740699,0.00039556962025316455,2528,2844,316,0.8888888888888888,0.015001846719921256,7.526388888888889,0.8269444444444445
MADDPG-inspired,0,7,-1934.4859331059083,0.4403071017274472,33371.181985603755,0.0,2605,2909,305,0.8954967342729461,0.015014600228621729,7.536388888888889,0.8069444444444445
MADDPG-inspired,0,8,-2015.0842652414397,0.44794368284549835,33383.380507714835,0.0003705075954057058,2699,3017,319,0.8945972820682797,0.015039021391809609,7.5055555555555555,0.8252777777777778
MADDPG-inspired,0,9,-1985.8307370171237,0.4305504921618666,33382.334407378185,0.0014582573824279985,2743,3053,311,0.8984605306256142,0.014986315913524272,7.520833333333333,0.8027777777777778
MADDPG-inspired,1,0,-2032.0830226052972,0.4557148107313488,33387.71158405095,0.0003675119441381845,2721,3042,321,0.8944773175542406,0.015127673433097595,7.483888888888889,0.8677777777777778
MADDPG-inspired,1,1,-2070.219219031758,0.44597615499254845,33375.8023926255,0.0007451564828614009,2684,3010,326,0.8916943521594685,0.015098188449175926,7.491944444444444,0.8630555555555556
MADDPG-inspired,1,2,-2093.595459148489,0.437381763147938,33358.02825944302,0.0022701475595913734,2643,2974,333,0.8887020847343645,0.015017015676777292,7.470833333333333,0.8569444444444444
MADDPG-inspired,1,3,-1861.9248103411046,0.4162912912912913,33360.84195838249,0.0,2664,2949,287,0.9033570701932858,0.01493204167410214,7.5055555555555555,0.8269444444444445
MADDPG-inspired,1,4,-2026.793986964198,0.4501108647450111,33383.94889107692,0.0007390983000739098,2706,3027,324,0.8939544103072349,0.015043733048110478,7.515555555555555,0.8163888888888889
MADDPG-inspired,1,5,-2059.80992881635,0.4452801805189921,33377.1054856295,0.000376081233546446,2659,2980,324,0.8922818791946309,0.01493601320059194,7.511666666666667,0.8494444444444444
MADDPG-inspired,1,6,-2088.6914334024077,0.47995586612725266,33402.70670508511,0.0003677822728944465,2719,3051,333,0.8911832186168469,0.015009254863899616,7.474722222222222,0.8566666666666667
MADDPG-inspired,1,7,-1866.125905697999,0.4533959537572254,33390.826963151514,0.0,2768,3051,284,0.9072435267125533,0.01490799836594508,7.518888888888889,0.8483333333333334
MADDPG-inspired,1,8,-2019.1913174348788,0.4357562408223201,33378.990506184,0.0011013215859030838,2724,3040,318,0.8960526315789473,0.015008267075043274,7.524166666666667,0.8355555555555556
MADDPG-inspired,1,9,-2033.9019059074242,0.45268542199488493,33388.76498895164,0.0010960906101571063,2737,3055,318,0.8959083469721768,0.014950343680943156,7.5008333333333335,0.8133333333333334
MADDPG-inspired,2,0,-1894.6945322106374,0.42580164056674125,33364.06864734732,0.0014914243102162564,2682,2975,293,0.9015126050420168,0.015002388733490888,7.516111111111111,0.8272222222222222
MADDPG-inspired,2,1,-1956.3463342889806,0.41353965183752417,33352.85298840472,0.0,2585,2895,310,0.8929188255613126,0.015020618150528107,7.539444444444444,0.8152777777777778
MADDPG-inspired,2,2,-2076.1950321073764,0.42509225092250924,33374.447547147254,0.0,2710,3036,327,0.8926218708827405,0.015012436331340319,7.525,0.8183333333333334
MADDPG-inspired,2,3,-2095.688597219238,0.44440393729493255,33380.36635388906,0.0014582573824279985,2743,3073,330,0.8926130816791409,0.015016161568281759,7.468055555555556,0.8547222222222223
MADDPG-inspired,2,4,-2021.870387243466,0.4221645663454411,33376.4472920121,0.0007412898443291327,2698,3014,316,0.8951559389515594,0.01505919959324981,7.522222222222222,0.8472222222222222
MADDPG-inspired,2,5,-2147.503593704253,0.43475126171593365,33391.36544849765,0.0,2774,3115,342,0.8905296950240771,0.015040377229322782,7.519722222222223,0.8361111111111111
MADDPG-inspired,2,6,-2163.607865210824,0.4424682395644283,33393.07488757229,0.0007259528130671506,2755,3099,345,0.8889964504678929,0.015018700879105987,7.463888888888889,0.8269444444444445
MADDPG-inspired,2,7,-1873.2479332547125,0.4535809018567639,33373.97391125879,0.0007578628268283441,2639,2929,290,0.900990099009901,0.015015731502595978,7.506944444444445,0.8391666666666666
MADDPG-inspired,2,8,-1943.9487710094074,0.4525244913338357,33380.6115134472,0.00037678975131876413,2654,2957,302,0.8975312817044302,0.01502537708600155,7.514444444444444,0.8455555555555555
MADDPG-inspired,2,9,-1951.4407806897837,0.43611705924339755,33399.57240864386,0.0,2802,3104,302,0.9027061855670103,0.015016706173709178,7.490833333333334,0.8533333333333334
MADDPG-inspired,3,0,-1936.6008985383744,0.44169096209912534,33391.762877538866,0.0007288629737609329,2744,3045,302,0.9011494252873563,0.01509060115495231,7.55,0.82
MADDPG-inspired,3,1,-2062.925874852911,0.47126865671641793,33392.97430523744,0.00037313432835820896,2680,3005,325,0.891846921797005,0.015056938927349012,7.466388888888889,0.8377777777777777
MADDPG-inspired,3,2,-1912.2187041523862,0.4604370761115298,33379.02403223891,0.00037678975131876413,2654,2954,300,0.8984427894380501,0.015023881915516946,7.490555555555556,0.8297222222222222
MADDPG-inspired,3,3,-1970.9964133886924,0.45697106350995864,33379.64748772195,0.0003757985719654265,2661,2972,311,0.8953566621803499,0.01504380256746016,7.495555555555556,0.8277777777777777
MADDPG-inspired,3,4,-2057.761466798863,0.4747961452928095,33395.987412355695,0.0,2698,3023,325,0.8924909030764142,0.01504831754492544,7.512222222222222,0.8175
MADDPG-inspired,3,5,-2100.481339259919,0.45375613439033596,33381.28484749639,0.0011325028312570782,2649,2984,336,0.8877345844504021,0.01503876002809395,7.496944444444445,0.8347222222222223
MADDPG-inspired,3,6,-1992.9787442825173,0.4250936329588015,33362.505666332916,0.0011235955056179776,2670,2983,313,0.8950720750921891,0.015066307278983813,7.438888888888889,0.8269444444444445
MADDPG-inspired,3,7,-2105.6415454961248,0.4555393586005831,33388.61417608332,0.0010932944606413995,2744,3078,334,0.8914879792072774,0.015054731472951567,7.518055555555556,0.7930555555555555
MADDPG-inspired,3,8,-2014.1475154580085,0.47292692162059824,33382.89870468716,0.001135933358576297,2641,2957,317,0.8931349340547853,0.015087606197792208,7.529722222222222,0.8466666666666667
MADDPG-inspired,3,9,-2060.729821219266,0.442572741194487,33376.44241299104,0.0,2612,2940,329,0.8884353741496599,0.015055422241049303,7.485277777777778,0.8383333333333334
MADDPG-inspired,4,0,-2110.354762838356,0.4686817188638019,33410.46158701156,0.0,2746,3079,333,0.8918480025982461,0.014975995826211551,7.5075,0.8280555555555555
MADDPG-inspired,4,1,-2154.3602334398565,0.40753169276659207,33362.09905710272,0.0003728560775540641,2682,3026,344,0.8863185723727693,0.015157397834829882,7.510555555555555,0.8422222222222222
MADDPG-inspired,4,2,-1970.5160101026024,0.4481060606060606,33381.75520862155,0.0011363636363636363,2640,2949,309,0.8952187182095626,0.0151210999740417,7.520833333333333,0.8491666666666666
MADDPG-inspired,4,3,-1922.4476743853877,0.43562152133580706,33374.50755304526,0.0011131725417439704,2695,2991,298,0.9010364426613173,0.015154626417724004,7.506944444444445,0.8372222222222222
MADDPG-inspired,4,4,-2012.7970649152803,0.4426787741203178,33377.29612096239,0.0,2643,2960,319,0.8929054054054054,0.015168609343365664,7.482222222222222,0.8180555555555555
MADDPG-inspired,4,5,-2085.384981181932,0.4393939393939394,33384.51326939212,0.0003695491500369549,2706,3036,331,0.8913043478260869,0.015182031953978973,7.445277777777778,0.8513888888888889
MADDPG-inspired,4,6,-2013.4174888030211,0.43384847342630983,33371.283659033885,0.0003769317753486619,2653,2969,318,0.8935668575277871,0.015176984895434644,7.490833333333334,0.8283333333333334
MADDPG-inspired,4,7,-2071.6058704441257,0.4454300038565368,33369.996432773754,0.0003856536829926726,2593,2922,331,0.8874058863791924,0.015171196277757797,7.459722222222222,0.8341666666666666
MADDPG-inspired,4,8,-1961.025481649533,0.41359665780478544,33358.574897970844,0.00037979491074819596,2633,2944,310,0.8943614130434783,0.01519129534588299,7.491944444444444,0.8413888888888889
MADDPG-inspired,4,9,-1939.4333197899757,0.44672426205903526,33398.09511427064,0.0,2778,3075,300,0.9034146341463415,0.015162334947187142,7.4975,0.8388888888888889
MADDPG-inspired,5,0,-2054.936215599296,0.4372076286433969,33388.50294108184,0.0,2779,3101,322,0.8961625282167043,0.014928170192029534,7.4816666666666665,0.83
MADDPG-inspired,5,1,-2124.4268528244934,0.42846385542168675,33369.56136178512,0.0007530120481927711,2656,2995,338,0.8868113522537563,0.0151219148489569,7.528333333333333,0.8236111111111111
MADDPG-inspired,5,2,-2015.4930312874296,0.4465982516153554,33381.04469575727,0.0,2631,2950,319,0.8918644067796611,0.014938555630376667,7.498055555555555,0.8122222222222222
MADDPG-inspired,5,3,-1934.2641984485442,0.4283101682516459,33373.944844885234,0.0,2734,3033,300,0.9014177382129904,0.01505679877461969,7.476666666666667,0.8497222222222223
MADDPG-inspired,5,4,-1942.7285737309442,0.45001830831197365,33391.49512328383,0.0010984987184181618,2731,3034,303,0.9001318391562294,0.014960136256478209,7.493333333333333,0.8344444444444444
MADDPG-inspired,5,5,-2026.2022251195037,0.4576017930519238,33387.16000745079,0.0007471049682480389,2677,2994,319,0.894121576486306,0.015032858254724285,7.467222222222222,0.8227777777777778
MADDPG-inspired,5,6,-1923.9182942829275,0.42703118983442434,33356.31570671497,0.0,2597,2898,301,0.8961352657004831,0.014995424586231822,7.4463888888888885,0.8522222222222222
MADDPG-inspired,5,7,-2023.3852511087937,0.49414348462664714,33413.59323807562,0.00036603221083455345,2732,3050,318,0.8957377049180328,0.015013732636968294,7.466666666666667,0.8513888888888889
MADDPG-inspired,5,8,-1957.784489913334,0.4382716049382716,33362.73360662647,0.0015432098765432098,2592,2904,310,0.8925619834710744,0.014932134452262998,7.495555555555556,0.8255555555555556
MADDPG-inspired,5,9,-2190.6113255228342,0.447310243183493,33390.26638396806,0.0014738393515106854,2714,3069,355,0.8843271423916585,0.015051834379038257,7.469166666666666,0.8166666666666667
MADDPG-inspired,6,0,-2087.821019534443,0.44994458810491317,33384.64702660301,0.0,2707,3039,333,0.8907535373478118,0.015033682163145082,7.487222222222222,0.8297222222222222
MADDPG-inspired,6,1,-1924.0757536088563,0.4443173150266972,33376.50128805061,0.0,2622,2920,298,0.897945205479452,0.01502370464893627,7.4944444444444445,0.8127777777777778
MADDPG-inspired,6,2,-2007.809401342182,0.43039443155452434,33356.5962548873,0.0007733952049497294,2586,2904,319,0.890495867768595,0.015000630107048588,7.481111111111111,0.8413888888888889
MADDPG-inspired,6,3,-2060.4910620375517,0.4137254901960784,33351.551256476465,0.000784313725490196,2550,2877,328,0.886339937434828,0.015014198514917452,7.559722222222222,0.7952777777777778
MADDPG-inspired,6,4,-1984.4761052725446,0.44770857814336074,33362.78307168685,0.0,2553,2869,317,0.8898570930637852,0.015007762112266695,7.503888888888889,0.8175
MADDPG-inspired,6,5,-1946.3936379271518,0.4319678127286028,33378.29352022463,0.0010972933430870519,2734,3035,301,0.9008237232289951,0.015016437920470103,7.495833333333334,0.8572222222222222
MADDPG-inspired,6,6,-1944.5757645023298,0.4329896907216495,33376.99222036624,0.0,2716,3014,300,0.9011280690112807,0.015010879895675722,7.471388888888889,0.8261111111111111
MADDPG-inspired,6,7,-1984.0394089057447,0.46878547105561863,33389.298517954994,0.00037835792659856227,2643,2955,313,0.8944162436548223,0.015075075831393605,7.511666666666667,0.8102777777777778
MADDPG-inspired,6,8,-2012.2469880247659,0.4575631837042625,33380.74314173533,0.001886080724254998,2651,2967,316,0.8934951129086619,0.015003318047901202,7.5075,0.845
MADDPG-inspired,6,9,-1987.499689867958,0.42232109751575825,33374.03117917314,0.0003707823507601038,2697,3008,312,0.8966090425531915,0.015031488007581275,7.508333333333334,0.8136111111111111
MADDPG-inspired,7,0,-2015.144475012084,0.4375230372281607,33380.91350920403,0.0007371913011426465,2713,3030,319,0.8953795379537954,0.015137280693225976,7.519444444444445,0.8286111111111111
MADDPG-inspired,7,1,-1940.5623062358832,0.4645579268292683,33383.28064709877,0.00038109756097560977,2624,2930,307,0.8955631399317406,0.01520607103076246,7.464722222222222,0.8561111111111112
MADDPG-inspired,7,2,-2161.6436674848633,0.40684684684684685,33376.62551422597,0.0007207207207207207,2775,3121,345,0.8891380967638577,0.014989811134809215,7.528333333333333,0.8230555555555555
MADDPG-inspired,7,3,-1912.267166158309,0.4448833034111311,33392.38918846883,0.0003590664272890485,2785,3079,294,0.9045144527443976,0.014988425262143008,7.498888888888889,0.8477777777777777
MADDPG-inspired,7,4,-2027.9644806810777,0.4440572977158343,33369.76830865225,0.0007742934572202865,2583,2905,322,0.8891566265060241,0.014980917524856826,7.523611111111111,0.8544444444444445
MADDPG-inspired,7,5,-2143.764100427241,0.42426443879404285,33378.51779779281,0.0003632401017072285,2753,3099,344,0.888351080993869,0.015007307964778092,7.489444444444445,0.8172222222222222
MADDPG-inspired,7,6,-1913.753157253111,0.43245341614906835,33353.13712045996,0.0,2576,2875,299,0.896,0.014979594230276741,7.483611111111111,0.8272222222222222
MADDPG-inspired,7,7,-2078.380715169197,0.44280442804428044,33381.06801641279,0.0,2710,3041,331,0.8911542255836896,0.014994830184150485,7.489166666666667,0.8736111111111111
MADDPG-inspired,7,8,-1890.8171389964407,0.45481814773153356,33387.10288733826,0.0007499062617172854,2667,2960,295,0.9010135135135136,0.014967394253795242,7.489722222222222,0.8438888888888889
MADDPG-inspired,7,9,-2180.097903482173,0.4309838472834068,33384.4873473465,0.0003671071953010279,2724,3072,348,0.88671875,0.014970207908643514,7.504166666666666,0.8161111111111111
MADDPG-inspired,8,0,-1941.0245194269016,0.4798255179934569,33408.13228373586,0.0,2751,3052,303,0.9013761467889908,0.015066472598442085,7.545,0.8138888888888889
MADDPG-inspired,8,1,-1958.0454807041076,0.4056150720354636,33365.26997251929,0.0,2707,3016,308,0.8975464190981433,0.015022195587840138,7.487222222222222,0.83
MADDPG-inspired,8,2,-2093.079210298408,0.45903522205206737,33378.03201520012,0.0,2612,2946,334,0.8866259334691107,0.015021308349484267,7.543888888888889,0.8236111111111111
MADDPG-inspired,8,3,-2004.5503438682172,0.44158706833210876,33395.81278826914,0.0,2722,3032,312,0.8977572559366754,0.01510407676849152,7.525,0.8169444444444445
MADDPG-inspired,8,4,-2048.1409362337918,0.4585329893107261,33393.4462948658,0.00036859565057132326,2713,3037,325,0.8933157721435627,0.015053976775056474,7.509166666666666,0.8311111111111111
MADDPG-inspired,8,5,-1947.2139627194917,0.45206971677559915,33391.893699452594,0.0,2754,3053,301,0.9020635440550279,0.015073924294685842,7.518611111111111,0.7975
MADDPG-inspired,8,6,-2125.971386961763,0.42884107210268024,33367.0375162938,0.0011325028312570782,2649,2993,343,0.8850651520213833,0.015049379902646046,7.486111111111111,0.8336111111111111
MADDPG-inspired,8,7,-1980.0897662776567,0.4493942946463462,33357.575397269,0.0,2559,2871,312,0.8913270637408568,0.015060298969425883,7.56,0.7947222222222222
MADDPG-inspired,8,8,-2051.569306841914,0.46449487554904834,33393.83406333305,0.0,2732,3053,321,0.8948575171962004,0.015067801120393494,7.472222222222222,0.8722222222222222
MADDPG-inspired,8,9,-1960.4079210441478,0.45318761384335154,33392.421319126115,0.0007285974499089253,2745,3050,305,0.9,0.015043921133231681,7.456111111111111,0.8519444444444444
MADDPG-inspired,9,0,-2040.3023283308173,0.44643537933663746,33366.9188143312,0.001143728555089592,2623,2949,325,0.8894540522210919,0.015185389976573385,7.455277777777778,0.8569444444444444
MADDPG-inspired,9,1,-2073.6523050243295,0.44431643625192013,33371.828614125894,0.00038402457757296467,2604,2934,329,0.8875255623721882,0.015073314082757052,7.535833333333334,0.8108333333333333
MADDPG-inspired,9,2,-2044.4032139354463,0.4631738800303721,33384.486361578514,0.0015186028853454822,2634,2960,325,0.8898648648648648,0.015060287405503914,7.496944444444445,0.8413888888888889
MADDPG-inspired,9,3,-2169.9895376125874,0.4163934426229508,33372.88806201112,0.00036429872495446266,2745,3090,346,0.8883495145631068,0.015074775012585128,7.486944444444444,0.8383333333333334
MADDPG-inspired,9,4,-2005.4285018638673,0.44941348973607037,33383.33613759175,0.00036656891495601173,2728,3038,311,0.8979591836734694,0.015070782461811582,7.5152777777777775,0.8180555555555555
MADDPG-inspired,9,5,-2018.8599164780048,0.4296268932397488,33383.278325613835,0.0011082379017362395,2707,3025,319,0.8948760330578512,0.01507783065446549,7.495277777777778,0.8211111111111111
MADDPG-inspired,9,6,-2036.6774929347555,0.41718922906676503,33368.017764026794,0.0011066027296200663,2711,3035,324,0.8932454695222405,0.015036424586368311,7.491666666666666,0.8280555555555555
MADDPG-inspired,9,7,-1967.3582004292514,0.417910447761194,33364.97674796259,0.00037313432835820896,2680,2989,310,0.896620943459351,0.015044692884354541,7.475,0.8480555555555556
MADDPG-inspired,9,8,-2088.257098440418,0.43561030235162373,33374.976980171516,0.0003732736095558044,2679,3009,331,0.8903290129611167,0.015066021621654121,7.546666666666667,0.8241666666666667
MADDPG-inspired,9,9,-2061.2752453780918,0.4474678760393046,33376.56730756987,0.0003779289493575208,2646,2975,329,0.8894117647058823,0.015032131971868996,7.495833333333334,0.8263888888888888
w/o Scout,0,0,42.89696616455114,0.02270450751252087,33019.30479251161,0.0,2995,2994,0,1.0003340013360054,0.050281061388280555,0.0,9.995555555555555
w/o Scout,0,1,42.76955364533689,0.024268617021276594,33022.31332506616,0.0,3008,3008,0,1.0,0.05004803496639296,0.0,9.994722222222222
w/o Scout,0,2,43.907171632943104,0.020374081496325986,33019.5979860756,0.0,2994,2994,0,1.0,0.0503149363875208,0.0,9.995555555555555
w/o Scout,0,3,44.603790389416986,0.02299222797927461,33021.78650307138,0.0,3088,3087,0,1.0003239390994494,0.050337736493222304,0.0,9.995277777777778
w/o Scout,0,4,41.145587838782355,0.019471488178025034,33017.80515907234,0.0,2876,2875,0,1.0003478260869565,0.05013642581858827,0.0,9.994444444444444
w/o Scout,1,0,43.42450810727221,0.03057199211045365,33024.914770124014,0.0,3042,3042,0,1.0,0.05013654672883503,0.0,9.995
w/o Scout,1,1,42.704044360433706,0.0212624584717608,33019.56276175995,0.0,3010,3010,0,1.0,0.049631248145791076,0.0,9.994166666666667
w/o Scout,1,2,42.030492926213505,0.025537634408602152,33022.59197784713,0.0,2976,2974,0,1.0006724949562877,0.05019444424639612,0.0,9.994722222222222
w/o Scout,1,3,41.72905644008939,0.028126058963063368,33022.32882826863,0.00033886818027787193,2951,2949,0,1.0006781959986437,0.05005632749331805,0.0,9.995277777777778
w/o Scout,1,4,43.24881993620292,0.026402640264026403,33021.38003056134,0.0,3030,3027,0,1.0009910802775024,0.05065157458658279,0.0,9.994722222222222
w/o Scout,2,0,42.238503110073204,0.020168067226890758,33018.84940339103,0.0,2975,2975,0,1.0,0.05130788699089964,0.0,9.99638888888889
w/o Scout,2,1,41.62890843255595,0.019689119170984457,33018.71092798787,0.0,2895,2895,0,1.0,0.050239437898401074,0.0,9.994166666666667
w/o Scout,2,2,43.48429726811133,0.01415870925255186,33013.67198038624,0.0,3037,3036,0,1.0003293807641633,0.05020914276085225,0.0,9.99638888888889
w/o Scout,2,3,43.776132097058834,0.022779043280182234,33020.71956140138,0.0,3073,3073,0,1.0,0.05031350458254261,0.0,9.995555555555555
w/o Scout,2,4,41.94660757777277,0.021234240212342402,33020.14715120949,0.0,3014,3014,0,1.0,0.05139722216699738,0.0,9.995555555555555
w/o Scout,3,0,43.316272516660725,0.024294156270518712,33021.24507968766,0.0,3046,3045,0,1.000328407224959,0.050386596884992384,0.0,9.995555555555555
w/o Scout,3,1,43.6017980458198,0.024625623960066557,33020.265329601396,0.0,3005,3005,0,1.0,0.050226887424489386,0.0,9.995277777777778
w/o Scout,3,2,42.89216653023214,0.02707275803722504,33022.89147217596,0.0,2955,2954,0,1.0003385240352065,0.05032698964189169,0.0,9.995277777777778
w/o Scout,3,3,43.020492443230154,0.020188425302826378,33017.612248964,0.0,2972,2972,0,1.0,0.05027150929122905,0.0,9.99638888888889
w/o Scout,3,4,43.75269640644527,0.023817399933840556,33019.96498660717,0.0,3023,3023,0,1.0,0.05030851115589031,0.0,9.996666666666666
w/o Scout,4,0,44.29875151675236,0.015589477102955504,33015.5075187225,0.0,3079,3079,0,1.0,0.05806286919040657,0.0,9.996666666666666
w/o Scout,4,1,43.77264061835083,0.01784534038334435,33016.75640190058,0.0,3026,3026,0,1.0,0.051594339367713675,0.0,9.995277777777778
w/o Scout,4,2,42.1890860968938,0.017966101694915255,33019.55825539224,0.0,2950,2949,0,1.0003390979993219,0.05163831026746064,0.0,9.99611111111111
